trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2024-11-27 18:46:06,2291163933867244,fraud_McGlynn-Jaskolski,misc_pos,56.62,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,8defa6743b1e145e7861d3540906b5d2,1732733166446,34.201077,-81.771744,0
2024-11-27 18:46:09,5456776410929288,fraud_Vandervort-Funk,grocery_pos,91.43,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,194c331512aaf6300d1eb165faa96adf,1732733169877,41.527387,-80.036671,0
2024-11-27 18:46:15,3572976568630035,"fraud_Watsica, Haag and Considine",shopping_pos,8.21,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,cc7c71008878d18f4be20b93db8f336f,1732733175229,41.088802,-96.417496,0
2024-11-27 18:46:18,180042946491150,"fraud_Reichel, Bradtke and Blanda",travel,7.12,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,08b9d94ca856e5eb6b66232b853d463a,1732733178655,28.466583,-82.301944,0
2024-11-27 18:46:22,213157767990030,"fraud_Towne, Walker and Borer",grocery_net,45.93,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,d66b77fdf62f9bce3534dc14e3234df3,1732733182067,41.655533,-110.205945,0
2024-11-27 18:46:25,676372984911,"fraud_Streich, Rolfson and Wilderman",kids_pets,187.45,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,b6e0975e81984179d82aad6c7f04e3ad,1732733185493,40.386434,-98.800673,0
2024-11-27 18:46:28,3560336828629935,fraud_Gerhold LLC,home,13.92,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",1953-03-30,b841d5b7294f4d13c55613f59d9b9a81,1732733188961,41.105364,-92.312536,0
2024-11-27 18:46:32,30270432095985,fraud_Koss and Sons,gas_transport,51.83,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,bb8064a64aaa94fb308d3cf4c9889ca4,1732733192370,41.516237,-90.645738,0
2024-11-27 18:46:37,376445266762684,fraud_Ledner-Pfannerstill,gas_transport,79.07,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,f7501f922f632b3dc9c6d446cad8586b,1732733197751,41.07788,-100.293671,0
2024-11-27 18:46:41,4116554952971686,fraud_Zemlak Group,misc_net,2.41,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,0896c24d3903ff653117408f45465346,1732733201154,27.331528,-80.175252,0
2024-11-27 18:46:44,6011367958204270,"fraud_Kerluke, Considine and Macejkovic",misc_net,108.26,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,823201a2b5975f3f3e4d6cb70878e102,1732733204552,41.988801,-82.638206,0
2024-11-27 18:46:47,377834944388609,fraud_Auer-Mosciski,grocery_pos,106.23,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,8af8ed3958ba8d65a436326c0d1b409b,1732733207958,36.588766,-93.421255,0
2024-11-27 18:46:51,4957924165498,fraud_Rutherford-Mertz,grocery_pos,88.74,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,00d11f7ae4fc0a5bcdd5f66c5bc9f17d,1732733211363,39.067424,-102.871475,0
2024-11-27 18:46:54,4099707841315751,"fraud_Turner, Ziemann and Lehner",food_dining,28.36,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,4489397b1a90be187990d348113b2fe1,1732733214760,37.520847,-79.352565,0
2024-11-27 18:46:58,180018375329178,"fraud_Feil, Hilpert and Koss",food_dining,83.33,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,07909cda259fec38c33a0fe52ea2e098,1732733218166,41.865896,-83.480598,0
2024-11-27 18:47:02,3583635130604947,"fraud_Mueller, Gerhold and Mueller",health_fitness,5.0,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,81d97b4cd0311bce8864d2ade144d480,1732733222742,39.802843,-75.676296,0
2024-11-27 18:47:06,3541160328600277,fraud_Connelly-Carter,home,57.82,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,a478f9240f523a6d252805426434e87d,1732733226183,39.542301,-91.119177,0
2024-11-27 18:47:09,38530489946071,fraud_Rutherford-Mertz,grocery_pos,106.29,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,b4caf0aad4cbbe31217201aa063e729d,1732733229619,35.030249,-81.82445,0
2024-11-27 18:47:13,4294930380592,fraud_Kulas Group,health_fitness,8.07,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,595294401b2440b0a159c1128335d654,1732733233076,36.424188,-80.579639,0
2024-11-27 18:47:19,180047222886866,fraud_Block Group,misc_pos,8.88,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,78216b425beb39b6f03affb57cdb9c2e,1732733239774,39.398413,-88.895367,0
2024-11-27 18:47:25,676195318214,fraud_Stracke-Lemke,grocery_pos,88.25,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,83f7784a531014b83d8a07ec172d6d9a,1732733245352,29.543078,-96.914892,0
2024-11-27 18:47:28,2383461948823908,fraud_Erdman-Durgan,health_fitness,37.98,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,6f8c07f52474ecddc77c186fe920c8cc,1732733248742,43.620831,-70.440472,0
2024-11-27 18:47:32,3514865930894695,fraud_Harris Inc,gas_transport,67.17,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,c69914f8f42633d60bf1dfaaac34c024,1732733252148,33.533255,-105.620707,0
2024-11-27 18:47:35,3559679414981506,fraud_Prosacco LLC,personal_care,100.75,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,469cbd265f5a5d3935c6ddc889e666db,1732733255545,43.538314,-74.785353,0
2024-11-27 18:47:38,6011693194885790,"fraud_Armstrong, Walter and Gottlieb",food_dining,29.31,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,f4e1bdba07922f3b421c31201ebb5254,1732733258927,46.334754,-93.743852,0
2024-11-27 18:47:42,6593250708747804,fraud_Gleason and Sons,kids_pets,26.83,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1977-01-04,366513cead3ff547dae1ba52356608e2,1732733262332,27.053335,-80.515175,0
2024-11-27 18:47:47,4158758517677931,fraud_Auer LLC,personal_care,26.47,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,9fe31a30236a08c5ad424f9bfef4f500,1732733267823,43.455782,-96.967027,0
2024-11-27 18:47:51,4613314721966,"fraud_Prosacco, Kreiger and Kovacek",home,83.1,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,c0a7b9df0c83d060545ab93e9085e1ef,1732733271215,35.957369,-80.967728,0
2024-11-27 18:47:54,3506042666828517,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,54.13,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,5b20a35cc4b52709ca5e103c05db16dc,1732733274617,38.564553,-82.239046,0
2024-11-27 18:47:58,4452366298769043,fraud_Rippin-VonRueden,health_fitness,16.19,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,644fa762ccfc61540353d4b040350100,1732733278033,31.08591,-97.282972,0
2024-11-27 18:48:01,373905417449658,fraud_Zemlak Group,misc_net,33.54,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,a035b0d7834b2259bcc9b9b38bcb7db4,1732733281440,32.397579,-97.395488,0
2024-11-27 18:48:04,213191402330021,"fraud_Heller, Gutmann and Zieme",grocery_pos,79.89,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,5c3e888976b5d523bae5bc5f914b7cb5,1732733284913,42.992246,-87.659591,0
2024-11-27 18:48:10,2233882705243596,fraud_Torp-Lemke,misc_pos,6.05,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,b959fdc908c164d331d535023e6aaed7,1732733290395,34.175146,-89.827039,0
2024-11-27 18:48:13,6506116513503136,"fraud_Watsica, Haag and Considine",shopping_pos,123.47,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,69a325fe3d7c5197f9bd06b50f993d18,1732733293886,32.313547,-95.086065,0
2024-11-27 18:48:17,371009169330125,fraud_Harris Inc,gas_transport,62.23,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,ea8f08ddd18109b64fab7600f01f267a,1732733297315,31.255557,-84.384334,0
2024-11-27 18:48:20,6011893664860915,"fraud_Johnston, Nikolaus and Maggio",grocery_net,71.67,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,f290bea5f20c11671e5cfebb8cc890a3,1732733300803,39.505222,-105.456406,0
2024-11-27 18:48:24,561942763351,fraud_Kihn-Schuster,food_dining,56.7,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,8b97f704f7c27b683bd3e3596e9fb4da,1732733304200,38.280668,-77.922233,0
2024-11-27 18:48:27,4170689372027579,fraud_Bogisich-Weimann,kids_pets,111.23,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,cf77c66e48191423e62c50a2d45f0a24,1732733307656,35.732648,-97.044479,0
2024-11-27 18:48:32,343464013864032,"fraud_McDermott, Osinski and Morar",home,41.92,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,63ce16c18cd972dd2c82803e4b93dea5,1732733312987,35.456859,-78.295553,0
2024-11-27 18:48:36,2231186809828225,fraud_Dare-Marvin,entertainment,62.09,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,bd8897996a2ff7b23e3750d8d725949a,1732733316396,31.833718,-83.572034,0
2024-11-27 18:48:39,180036456789979,fraud_Johnston-Casper,travel,6.63,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,b3accd627bdf930ff6803d5dadf6a82b,1732733319793,41.99211,-91.619206,0
2024-11-27 18:48:43,6524376634971418,fraud_Bins-Rice,gas_transport,52.82,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,99cd41da8dd0e7931c72394b7fa4ed19,1732733323188,34.104513,-87.257936,0
2024-11-27 18:48:46,5456776410929288,"fraud_Osinski, Ledner and Leuschke",grocery_pos,133.04,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,bdd491ff961101d3748d0351b24037a3,1732733326614,41.136322,-80.388688,0
2024-11-27 18:48:50,4149635823017,fraud_Kutch LLC,gas_transport,42.23,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,1c519aaef743c3a6714aa6ae9b4f4523,1732733330029,33.504381,-86.821868,0
2024-11-27 18:48:55,2235613922823698,fraud_Powlowski-Weimann,food_dining,88.18,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,6757500a5c624bfcb78e84b6d2a691bd,1732733335527,42.884347,-104.322084,0
2024-11-27 18:48:58,4505383113689,fraud_Wolf Inc,grocery_pos,100.83,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,fb1603923c7a1fb15e893125f39b3bb5,1732733338927,39.52704,-75.650829,0
2024-11-27 18:49:02,4873783502705038,"fraud_Reichert, Shanahan and Hayes",shopping_net,1.69,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,23024c5ee96a7b64364fe5015a3c037e,1732733342344,47.687719,-122.649434,0
2024-11-27 18:49:05,639023984367,"fraud_O'Connell, Botsford and Hand",home,11.46,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,c65803455c8a3843f17980ece9965608,1732733345919,44.250303,-74.734666,0
2024-11-27 18:49:09,3560797065840735,"fraud_Parker, Nolan and Trantow",entertainment,26.16,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,be87abd79756efc3c468a7a2c750e995,1732733349514,46.574919,-101.426845,0
2024-11-27 18:49:12,30044330818990,fraud_Mante Group,misc_net,1.89,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,61f80bc89d9aad73e9a08d546b5cc646,1732733352954,26.317322,-81.843604,0
2024-11-27 18:49:18,2356276337669917,fraud_Pouros-Haag,shopping_pos,22.25,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,7ffa04710f6ccef28a160712097b5558,1732733358029,38.009279,-77.212934,0
2024-11-27 18:49:21,676118385837,"fraud_Zemlak, Tillman and Cremin",personal_care,9.41,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,3499966d423898d0eb9566d6f7539dc3,1732733361407,45.505661,-122.751943,0
2024-11-27 18:49:24,3543299015720986,fraud_Cartwright-Harris,grocery_pos,222.03,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,1791059e95bf327fd950ad07e119cc00,1732733364805,36.074705,-82.916287,0
2024-11-27 18:49:28,3560725013359375,fraud_Reilly and Sons,health_fitness,101.66,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,b0d1b95882fed4dbee5cd49cf5c728ce,1732733368198,31.917155,-102.505245,0
2024-11-27 18:49:31,6596735789587928,fraud_Gerhold LLC,home,25.43,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,38d1064149d6b10094bbdffd0953faa3,1732733371618,43.978403,-94.245671,0
2024-11-27 18:49:35,584673555952,fraud_Stracke-Lemke,grocery_pos,145.83,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,e436223871c6c1761fd9db29642f779b,1732733375025,48.008288,-100.955675,0
2024-11-27 18:49:38,630423337322,fraud_Koss and Sons,gas_transport,86.64,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,9f19f65981bdfa9809b53c7945b31902,1732733378418,47.930637,-118.694607,0
2024-11-27 18:49:42,371985236239474,fraud_Sporer Inc,gas_transport,78.45,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,39e2194e8fdadb2dabcf1f3a8e567fc7,1732733382995,42.29496,-75.742425,0
2024-11-27 18:49:46,180036456789979,fraud_Cummings Group,grocery_net,43.45,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,f9d39d3c68d702b0aaf04f4061746598,1732733386422,42.934041,-90.34268,0
2024-11-27 18:49:49,3533742182628021,fraud_Jast and Sons,food_dining,7.74,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,02c5bc099194e43a6eb7a2f74da26841,1732733389854,33.769918,-79.269581,0
2024-11-27 18:49:53,3534330126107879,fraud_Gerhold LLC,home,91.16,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,911cefe195ca11fce79b8066d71631aa,1732733393665,45.880299,-108.21504,0
2024-11-27 18:49:57,6538891242532018,fraud_Weber and Sons,food_dining,78.47,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,4e3529c46b5c49de0dba81bbfd8cc327,1732733397072,35.78715,-91.194988,0
2024-11-27 18:50:00,4099707841315751,fraud_Hickle Group,shopping_pos,5.24,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,6075fe48a7070842631b6159c85a0c75,1732733400491,38.961051,-79.101987,0
2024-11-27 18:50:06,630484879808,fraud_Berge-Hills,kids_pets,38.51,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,957a4b6bd5a39f27f9df8a125a0b67ce,1732733406107,36.171977,-120.295889,0
2024-11-27 18:50:09,3543591270174051,fraud_Ebert-Daugherty,travel,1.05,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,b480b637917bb3720a121ed0fa2ee593,1732733409495,39.698666,-78.948775,0
2024-11-27 18:50:12,4099707841315751,fraud_Boyer-Haley,travel,6.7,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,59de5f6a0d2211f588cd1fc225b64776,1732733412981,38.908076,-79.320054,0
2024-11-27 18:50:16,676102124465,fraud_Bauch-Blanda,entertainment,123.74,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,7fb08e88a9d23cce54e71e28d537d842,1732733416411,38.905555,-122.123839,0
2024-11-27 18:50:19,3585052663373890,fraud_Parisian and Sons,gas_transport,65.29,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,30dfe65a496c99b639afdf7979cd79c9,1732733419900,42.822203,-75.733681,0
2024-11-27 18:50:23,180042946491150,fraud_Corwin-Collins,gas_transport,55.47,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,027e327916edc267edd2b0ef3997be1f,1732733423369,27.5363,-82.521172,0
2024-11-27 18:50:28,4584931703207308232,"fraud_Lehner, Mosciski and King",misc_net,5.66,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,1c08eb08385ebb9b84fe82d400ad2994,1732733428712,33.067511,-96.189617,0
2024-11-27 18:50:32,3560797065840735,fraud_Buckridge PLC,misc_pos,5.54,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,e0ca80fa550dcb631112b3d9c8e46969,1732733432120,47.077284,-101.055451,0
2024-11-27 18:50:35,3517527805128735,"fraud_Douglas, Schneider and Turner",shopping_pos,23.3,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,b97e4a8fbf5e8341fcdb5d0ff922e364,1732733435513,41.811072,-87.432757,0
2024-11-27 18:50:38,4265776278887457,"fraud_Lang, Towne and Schuppe",kids_pets,81.98,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,0322c9554b8ecd45fe38568a7361ba75,1732733438901,35.782347,-91.213902,0
2024-11-27 18:50:42,3540075240003197,fraud_Rodriguez Group,gas_transport,69.09,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,0c3102242944a7637666e3e44b936af4,1732733442311,44.525678,-92.955286,0
2024-11-27 18:50:45,4707867759656333,fraud_Bechtelar-Rippin,food_dining,12.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,988b4906aa90ae41277a867c8bb9c7fb,1732733445706,36.350739,-82.496139,0
2024-11-27 18:50:51,4005676619255478,fraud_Bins-Howell,personal_care,7.72,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,e01d2dd705e56feae2e48b410f98667d,1732733451208,30.617624,-90.733257,0
2024-11-27 18:50:54,3560725013359375,fraud_Rau-Grant,kids_pets,79.42,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,0d232875caba912cd562deb993a7b43e,1732733454609,31.248042,-103.22812,0
2024-11-27 18:50:58,4777065439639721,fraud_Hirthe-Beier,health_fitness,76.37,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,8bc84ca31194db52c49aca8bc374a8e5,1732733458031,40.384549,-75.177944,0
2024-11-27 18:51:01,4482427013979020,"fraud_Connelly, Reichert and Fritsch",gas_transport,50.13,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,e3bc109dc58593ada99df0db06b14329,1732733461532,38.121225,-83.035255,0
2024-11-27 18:51:04,180014262259255,fraud_Reynolds-Schinner,misc_pos,4.07,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,92881937d093565819c6dfdd70f885ac,1732733464921,31.774867,-87.267476,0
2024-11-27 18:51:08,4087542780207162,fraud_Stracke-Lemke,grocery_pos,317.58,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,1969-11-08,c8c156cc4df0612a751c45263164a78f,1732733468298,35.962964,-97.318437,1
